iso3c,Country,Year,Sex,Age_Int,Age_Lower,Deaths,Population,mr,mra,source,Age_Int_cut,Sex_name,asmr
LVA,Latvia,2020,f,"[0,45)",0,-18.499999999999943,472878,-3.9122141440286806,-3.9122141440286806,Excess deaths,PRI,Females,NA
LVA,Latvia,2021,f,"[0,45)",0,-1.23392359406256,472878,-0.2609390993157981,-0.2609390993157981,Excess deaths,PRI,Females,NA
LVA,Latvia,2020,f,"[45,55)",45,34.10000000000002,131065,26.017624842635353,26.017624842635353,Excess deaths,PRI,Females,NA
LVA,Latvia,2021,f,"[45,55)",45,112.68638464921429,131065,85.97748037173486,85.97748037173486,Excess deaths,PRI,Females,NA
LVA,Latvia,2020,f,"[55,65)",55,19,151792,12.51712870243491,12.51712870243491,Excess deaths,PRI,Females,NA
LVA,Latvia,2021,f,"[55,65)",55,226.26487630277825,151792,149.06245144854685,149.06245144854685,Excess deaths,PRI,Females,NA
LVA,Latvia,2020,f,"[65,75)",65,139.50000000000045,120338,115.92348219182672,115.92348219182672,Excess deaths,PRI,Females,NA
LVA,Latvia,2021,f,"[65,75)",65,689.0399236617282,120338,572.5871492477257,572.5871492477257,Excess deaths,PRI,Females,NA
LVA,Latvia,2020,f,"[75,85)",75,508.2000000000007,95446,532.4476667434997,532.4476667434997,Excess deaths,PRI,Females,NA
LVA,Latvia,2021,f,"[75,85)",75,1202.0047366240688,95446,1259.35579974443,1259.35579974443,Excess deaths,PRI,Females,NA
LVA,Latvia,2020,m,(85+],85,126.89289037263734,12466,1017.911843194588,1053.7829743436412,Excess deaths,PRI,Males,NA
LVA,Latvia,2021,m,(85+],85,544.3964944402423,12466,4367.050332426138,4520.944833464012,Excess deaths,PRI,Males,NA
LVA,Latvia,2020,m,"[0,45)",0,33.4354913370737,495808,6.7436369193465415,6.7436369193465415,Excess deaths,PRI,Males,NA
LVA,Latvia,2021,m,"[0,45)",0,155.25837995206837,495808,31.314214363638417,31.314214363638417,Excess deaths,PRI,Males,NA
LVA,Latvia,2020,m,"[45,55)",45,114.16884592201063,121251,94.15909635550274,94.15909635550274,Excess deaths,PRI,Males,NA
LVA,Latvia,2021,m,"[45,55)",45,370.7034707624724,121251,305.7322997438969,305.7322997438969,Excess deaths,PRI,Males,NA
LVA,Latvia,2020,m,"[55,65)",55,25.54580802460623,123204,20.734560586187325,20.734560586187325,Excess deaths,PRI,Males,NA
LVA,Latvia,2021,m,"[55,65)",55,445.9276153156652,123204,361.942481831487,361.942481831487,Excess deaths,PRI,Males,NA
LVA,Latvia,2020,m,"[65,75)",65,351.879385558183,74596,471.713477342194,471.713477342194,Excess deaths,PRI,Males,NA
LVA,Latvia,2021,m,"[65,75)",65,1061.7609465900377,74596,1423.3483653145447,1423.3483653145447,Excess deaths,PRI,Males,NA
LVA,Latvia,2020,m,"[75,85)",75,15.57757878549046,42011,37.07976193256638,37.07976193256638,Excess deaths,PRI,Males,NA
LVA,Latvia,2021,m,"[75,85)",75,464.7530929395157,42011,1106.26524705319,1106.26524705319,Excess deaths,PRI,Males,NA
NLD,Netherlands,2020,b,(85+],85,7001.94010305815,398450,1757.2945421152342,1876.587610934948,Excess deaths,PRI,Both sexes,NA
NLD,Netherlands,2021,b,(85+],85,3912.500128822692,398450,981.9300109982914,1048.5878430070136,Excess deaths,PRI,Both sexes,NA
NLD,Netherlands,2020,b,"[0,45)",0,240.71249621757124,8906388,2.7026949220893055,2.7026949220893055,Excess deaths,PRI,Both sexes,NA
NLD,Netherlands,2021,b,"[0,45)",0,212.69062027196378,8906388,2.388068207582735,2.388068207582735,Excess deaths,PRI,Both sexes,NA
NLD,Netherlands,2020,b,"[45,55)",45,580.722704627653,2420226,23.994565161586273,23.994565161586273,Excess deaths,PRI,Both sexes,NA
NLD,Netherlands,2021,b,"[45,55)",45,678.5033807845657,2420226,28.034711666785075,28.034711666785075,Excess deaths,PRI,Both sexes,NA
NLD,Netherlands,2020,b,"[55,65)",55,577.2359005192302,2375317,24.3014258947008,24.3014258947008,Excess deaths,PRI,Both sexes,NA
NLD,Netherlands,2021,b,"[55,65)",55,1464.469875649038,2375317,61.653660359818836,61.653660359818836,Excess deaths,PRI,Both sexes,NA
NLD,Netherlands,2020,b,"[65,75)",65,2706.856671601785,1956993,138.31713611657196,138.31713611657196,Excess deaths,PRI,Both sexes,NA
NLD,Netherlands,2021,b,"[65,75)",65,2407.320839502234,1956993,123.01121360690783,123.01121360690783,Excess deaths,PRI,Both sexes,NA
NLD,Netherlands,2020,b,"[75,85)",75,7215.132123975622,1077499,669.6184519870201,669.6184519870201,Excess deaths,PRI,Both sexes,NA
NLD,Netherlands,2021,b,"[75,85)",75,7647.715154969526,1077499,709.7654062759711,709.7654062759711,Excess deaths,PRI,Both sexes,NA
NLD,Netherlands,2020,f,(85+],85,3816.2834586466124,257748,1480.625827803363,1584.0987177469774,Excess deaths,PRI,Females,NA
NLD,Netherlands,2021,f,(85+],85,2007.279323308263,257748,778.7759064311898,833.2003208535991,Excess deaths,PRI,Females,NA
NLD,Netherlands,2020,f,"[0,45)",0,116.74586466165442,4368475,2.672462693769666,2.672462693769666,Excess deaths,PRI,Females,NA
NLD,Netherlands,2021,f,"[0,45)",0,118.93233082706774,4368475,2.7225137107816284,2.7225137107816284,Excess deaths,PRI,Females,NA
NLD,Netherlands,2020,f,"[45,55)",45,149.96090225563967,1208034,12.413632584483523,12.413632584483523,Excess deaths,PRI,Females,NA
NLD,Netherlands,2021,f,"[45,55)",45,278.15112781954963,1208034,23.025107556538114,23.025107556538114,Excess deaths,PRI,Females,NA
NLD,Netherlands,2020,f,"[55,65)",55,102.52556390977406,1182273,8.671902674743826,8.671902674743826,Excess deaths,PRI,Females,NA
NLD,Netherlands,2021,f,"[55,65)",55,575.381954887218,1182273,48.667435937995535,48.667435937995535,Excess deaths,PRI,Females,NA
NLD,Netherlands,2020,f,"[65,75)",65,800.0691729323316,998193,80.1517515082085,80.1517515082085,Excess deaths,PRI,Females,NA
NLD,Netherlands,2021,f,"[65,75)",65,733.9864661654137,998193,73.5315180696933,73.5315180696933,Excess deaths,PRI,Females,NA
NLD,Netherlands,2020,f,"[75,85)",75,2716.0150375939847,583005,465.8647931997126,465.8647931997126,Excess deaths,PRI,Females,NA
NLD,Netherlands,2021,f,"[75,85)",75,2985.4687969924817,583005,512.082880419976,512.082880419976,Excess deaths,PRI,Females,NA
NLD,Netherlands,2020,m,(85+],85,3185.5526739926718,140702,2264.042212614371,2426.6296249464704,Excess deaths,PRI,Males,NA
NLD,Netherlands,2021,m,(85+],85,1905.0908424908412,140702,1353.9898810897082,1451.223806262869,Excess deaths,PRI,Males,NA
NLD,Netherlands,2020,m,"[0,45)",0,123.97597069597077,4537913,2.7320041326479987,2.7320041326479987,Excess deaths,PRI,Males,NA
NLD,Netherlands,2021,m,"[0,45)",0,93.76996336996353,4537913,2.066367587257921,2.066367587257921,Excess deaths,PRI,Males,NA
NLD,Netherlands,2020,m,"[45,55)",45,430.7742124542124,1212192,35.5367971785173,35.5367971785173,Excess deaths,PRI,Males,NA
NLD,Netherlands,2021,m,"[45,55)",45,400.3677655677652,1212192,33.028411800091504,33.028411800091504,Excess deaths,PRI,Males,NA
NLD,Netherlands,2020,m,"[55,65)",55,474.718534798536,1193044,39.790530340753236,39.790530340753236,Excess deaths,PRI,Males,NA
NLD,Netherlands,2021,m,"[55,65)",55,889.0981684981698,1193044,74.52350194109938,74.52350194109938,Excess deaths,PRI,Males,NA
NLD,Netherlands,2020,m,"[65,75)",65,1906.8388278388284,958800,198.87764161856782,198.87764161856782,Excess deaths,PRI,Males,NA
NLD,Netherlands,2021,m,"[65,75)",65,1673.3985347985363,958800,174.53051051298877,174.53051051298877,Excess deaths,PRI,Males,NA
NLD,Netherlands,2020,m,"[75,85)",75,4499.139780219779,494494,909.8471933369826,909.8471933369826,Excess deaths,PRI,Males,NA
NLD,Netherlands,2021,m,"[75,85)",75,4662.274725274725,494494,942.8374712887769,942.8374712887769,Excess deaths,PRI,Males,NA
NOR,Norway,2020,b,(85+],85,295.70000000000437,115470,256.0838312981765,263.2424704878417,Excess deaths,PRI,Both sexes,NA
NOR,Norway,2021,b,(85+],85,781.2000000000044,115470,676.5393608729578,695.4515317724043,Excess deaths,PRI,Both sexes,NA
NOR,Norway,2020,b,"[0,45)",0,42.600000000000364,3069879,1.387676843289275,1.387676843289275,Excess deaths,PRI,Both sexes,NA
NOR,Norway,2021,b,"[0,45)",0,-36.59999999999968,3069879,-1.1922294005724552,-1.1922294005724552,Excess deaths,PRI,Both sexes,NA
NOR,Norway,2020,b,"[45,55)",45,76.80000000000018,754898,10.173559871664805,10.173559871664805,Excess deaths,PRI,Both sexes,NA
NOR,Norway,2021,b,"[45,55)",45,39.200000000000045,754898,5.192754517828905,5.192754517828905,Excess deaths,PRI,Both sexes,NA
NOR,Norway,2020,b,"[55,65)",55,13.400000000000091,646305,2.0733245139678775,2.0733245139678775,Excess deaths,PRI,Both sexes,NA
NOR,Norway,2021,b,"[55,65)",55,71.19999999999982,646305,11.016470551829217,11.016470551829217,Excess deaths,PRI,Both sexes,NA
NOR,Norway,2020,b,"[65,75)",65,55.900000000001455,541753,10.318355412891384,10.318355412891384,Excess deaths,PRI,Both sexes,NA
NOR,Norway,2021,b,"[65,75)",65,-179.9999999999991,541753,-33.225473601438125,-33.225473601438125,Excess deaths,PRI,Both sexes,NA
NOR,Norway,2020,b,"[75,85)",75,508.8000000000011,292937,173.6892232800913,173.6892232800913,Excess deaths,PRI,Both sexes,NA
NOR,Norway,2021,b,"[75,85)",75,1193.4000000000015,292937,407.39135035861,407.39135035861,Excess deaths,PRI,Both sexes,NA
NOR,Norway,2020,f,(85+],85,143.1999999999989,75213,190.39261829736736,195.32629722094268,Excess deaths,PRI,Females,NA
NOR,Norway,2021,f,(85+],85,541.5999999999985,75213,720.0882826107169,738.7480626736246,Excess deaths,PRI,Females,NA
NOR,Norway,2020,f,"[0,45)",0,31.100000000000023,1490424,2.0866545358904593,2.0866545358904593,Excess deaths,PRI,Females,NA
NOR,Norway,2021,f,"[0,45)",0,40,1490424,2.683800046161361,2.683800046161361,Excess deaths,PRI,Females,NA
NOR,Norway,2020,f,"[45,55)",45,26.69999999999999,365672,7.301625500448486,7.301625500448486,Excess deaths,PRI,Females,NA
NOR,Norway,2021,f,"[45,55)",45,-25,365672,-6.836727996674616,-6.836727996674616,Excess deaths,PRI,Females,NA
NOR,Norway,2020,f,"[55,65)",55,4.000000000000227,316886,1.2622835972558673,1.2622835972558673,Excess deaths,PRI,Females,NA
NOR,Norway,2021,f,"[55,65)",55,17.600000000000136,316886,5.554047827925543,5.554047827925543,Excess deaths,PRI,Females,NA
NOR,Norway,2020,f,"[65,75)",65,-38.19999999999982,273605,-13.961733155461273,-13.961733155461273,Excess deaths,PRI,Females,NA
NOR,Norway,2021,f,"[65,75)",65,-130.79999999999973,273605,-47.80614389356909,-47.80614389356909,Excess deaths,PRI,Females,NA
NOR,Norway,2020,f,"[75,85)",75,179.40000000000146,159459,112.50540891389102,112.50540891389102,Excess deaths,PRI,Females,NA
NOR,Norway,2021,f,"[75,85)",75,541.4000000000015,159459,339.52301218495126,339.52301218495126,Excess deaths,PRI,Females,NA
NOR,Norway,2020,m,(85+],85,152.5000000000009,40257,378.81610651563926,392.86528989107035,Excess deaths,PRI,Males,NA
NOR,Norway,2021,m,(85+],85,239.60000000000036,40257,595.175994237028,617.2493341501643,Excess deaths,PRI,Males,NA
NOR,Norway,2020,m,"[0,45)",0,11.500000000000114,1579455,0.7280992494246504,0.7280992494246504,Excess deaths,PRI,Males,NA
NOR,Norway,2021,m,"[0,45)",0,-76.59999999999991,1579455,-4.849774130950227,-4.849774130950227,Excess deaths,PRI,Males,NA
NOR,Norway,2020,m,"[45,55)",45,50.100000000000136,389226,12.871699218448956,12.871699218448956,Excess deaths,PRI,Males,NA
NOR,Norway,2021,m,"[45,55)",45,64.20000000000005,389226,16.494273249988453,16.494273249988453,Excess deaths,PRI,Males,NA
NOR,Norway,2020,m,"[55,65)",55,9.400000000000318,329419,2.8535087532899794,2.8535087532899794,Excess deaths,PRI,Males,NA
NOR,Norway,2021,m,"[55,65)",55,53.600000000000136,329419,16.27107118897214,16.27107118897214,Excess deaths,PRI,Males,NA
NOR,Norway,2020,m,"[65,75)",65,94.10000000000036,268148,35.092560824619376,35.092560824619376,Excess deaths,PRI,Males,NA
NOR,Norway,2021,m,"[65,75)",65,-49.19999999999982,268148,-18.34807643540128,-18.34807643540128,Excess deaths,PRI,Males,NA
NOR,Norway,2020,m,"[75,85)",75,329.40000000000055,133478,246.7822412682244,246.7822412682244,Excess deaths,PRI,Males,NA
NOR,Norway,2021,m,"[75,85)",75,652,133478,488.47001003910754,488.47001003910754,Excess deaths,PRI,Males,NA
POL,Poland,2020,b,(85+],85,24855.800000000017,858775,2894.3320427352937,3091.577258058958,Excess deaths,PRI,Both sexes,NA
POL,Poland,2021,b,(85+],85,22359.800000000017,858775,2603.6854822275936,2781.1234872644086,Excess deaths,PRI,Both sexes,NA
POL,Poland,2020,b,"[0,45)",0,875.0999999999985,20889125,4.1892611586172155,4.1892611586172155,Excess deaths,PRI,Both sexes,NA
POL,Poland,2021,b,"[0,45)",0,2526.199999999997,20889125,12.09337394457641,12.09337394457641,Excess deaths,PRI,Both sexes,NA
POL,Poland,2020,b,"[45,55)",45,3061.100000000002,4815301,63.570273177107765,63.570273177107765,Excess deaths,PRI,Both sexes,NA
POL,Poland,2021,b,"[45,55)",45,6028.5999999999985,4815301,125.19674263353419,125.19674263353419,Excess deaths,PRI,Both sexes,NA
POL,Poland,2020,b,"[55,65)",55,4202.000000000007,5049931,83.20905770791735,83.20905770791735,Excess deaths,PRI,Both sexes,NA
POL,Poland,2021,b,"[55,65)",55,10214.800000000017,5049931,202.27603109824705,202.27603109824705,Excess deaths,PRI,Both sexes,NA
POL,Poland,2020,b,"[65,75)",65,19940.100000000006,4304740,463.21264466611234,463.21264466611234,Excess deaths,PRI,Both sexes,NA
POL,Poland,2021,b,"[65,75)",65,29781.60000000002,4304740,691.832723927578,691.832723927578,Excess deaths,PRI,Both sexes,NA
POL,Poland,2020,b,"[75,85)",75,19844.20000000001,1928733,1028.8723218817747,1028.8723218817747,Excess deaths,PRI,Both sexes,NA
POL,Poland,2021,b,"[75,85)",75,31204.000000000015,1928733,1617.8496453371208,1617.8496453371208,Excess deaths,PRI,Both sexes,NA
POL,Poland,2020,f,(85+],85,14498.000000000015,616818,2350.450213839417,2565.3907272286597,Excess deaths,PRI,Females,NA
POL,Poland,2021,f,(85+],85,14379.600000000006,616818,2331.254924467186,2544.440095272259,Excess deaths,PRI,Females,NA
POL,Poland,2020,f,"[0,45)",0,143.40000000000146,10176987,1.4090614442172467,1.4090614442172467,Excess deaths,PRI,Females,NA
POL,Poland,2021,f,"[0,45)",0,716.4000000000015,10176987,7.039411566507862,7.039411566507862,Excess deaths,PRI,Females,NA
POL,Poland,2020,f,"[45,55)",45,705.1000000000004,2412994,29.220959521656514,29.220959521656514,Excess deaths,PRI,Females,NA
POL,Poland,2021,f,"[45,55)",45,1703.2000000000007,2412994,70.5845103634738,70.5845103634738,Excess deaths,PRI,Females,NA
POL,Poland,2020,f,"[55,65)",55,727.8000000000029,2641300,27.55461325862276,27.55461325862276,Excess deaths,PRI,Females,NA
POL,Poland,2021,f,"[55,65)",55,3410.4000000000015,2641300,129.11823723166628,129.11823723166628,Excess deaths,PRI,Females,NA
POL,Poland,2020,f,"[65,75)",65,6447.80000000001,2430609,265.2750812656421,265.2750812656421,Excess deaths,PRI,Females,NA
POL,Poland,2021,f,"[65,75)",65,11797.80000000001,2430609,485.38452708765624,485.38452708765624,Excess deaths,PRI,Females,NA
POL,Poland,2020,f,"[75,85)",75,8246.900000000009,1230014,670.4720434076366,670.4720434076366,Excess deaths,PRI,Females,NA
POL,Poland,2021,f,"[75,85)",75,15978.400000000009,1230014,1299.0421247237844,1299.0421247237844,Excess deaths,PRI,Females,NA
POL,Poland,2020,m,(85+],85,10357.800000000003,241957,4280.843290336714,4474.114352896929,Excess deaths,PRI,Males,NA
POL,Poland,2021,m,(85+],85,7980.199999999997,241957,3298.1893476940104,3447.095653419457,Excess deaths,PRI,Males,NA
POL,Poland,2020,m,"[0,45)",0,731.7000000000025,10712138,6.830569210366805,6.830569210366805,Excess deaths,PRI,Males,NA
POL,Poland,2021,m,"[0,45)",0,1809.800000000001,10712138,16.894853296326104,16.894853296326104,Excess deaths,PRI,Males,NA
POL,Poland,2020,m,"[45,55)",45,2356,2402307,98.07239457737917,98.07239457737917,Excess deaths,PRI,Males,NA
POL,Poland,2021,m,"[45,55)",45,4325.4,2402307,180.0519250870101,180.0519250870101,Excess deaths,PRI,Males,NA
POL,Poland,2020,m,"[55,65)",55,3474.199999999997,2408631,144.2396116300088,144.2396116300088,Excess deaths,PRI,Males,NA
POL,Poland,2021,m,"[55,65)",55,6804.399999999994,2408631,282.50072343999534,282.50072343999534,Excess deaths,PRI,Males,NA
POL,Poland,2020,m,"[65,75)",65,13492.300000000003,1874131,719.9229936434541,719.9229936434541,Excess deaths,PRI,Males,NA
POL,Poland,2021,m,"[65,75)",65,17983.800000000003,1874131,959.5807336840384,959.5807336840384,Excess deaths,PRI,Males,NA
POL,Poland,2020,m,"[75,85)",75,11597.300000000003,698719,1659.794566914597,1659.794566914597,Excess deaths,PRI,Males,NA
POL,Poland,2021,m,"[75,85)",75,15225.600000000006,698719,2179.0734186418294,2179.0734186418294,Excess deaths,PRI,Males,NA
PRT,Portugal,2020,b,(85+],85,5749.27546280231,330190,1741.202175354284,1899.0435668729706,Excess deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,(85+],85,4341.044678280188,330190,1314.711129434625,1433.8907612156627,Excess deaths,PRI,Both sexes,NA
PRT,Portugal,2020,b,"[0,45)",0,207.75953036835017,4910700,4.230751835142652,4.230751835142652,Excess deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,"[0,45)",0,147.3602349052726,4910700,3.0007989676680022,3.0007989676680022,Excess deaths,PRI,Both sexes,NA
PRT,Portugal,2020,b,"[45,55)",45,428.37779104145284,1553849,27.568817242953003,27.568817242953003,Excess deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,"[45,55)",45,343.0251557672527,1553849,22.075835925321748,22.075835925321748,Excess deaths,PRI,Both sexes,NA
PRT,Portugal,2020,b,"[55,65)",55,748.3869635722676,1410137,53.07193298043152,53.07193298043152,Excess deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,"[55,65)",55,779.8846377659847,1410137,55.30559355339125,55.30559355339125,Excess deaths,PRI,Both sexes,NA
PRT,Portugal,2020,b,"[65,75)",65,1742.532671683828,1188248,146.64722109221543,146.64722109221543,Excess deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,"[65,75)",65,1942.6050020156763,1188248,163.48481142115756,163.48481142115756,Excess deaths,PRI,Both sexes,NA
PRT,Portugal,2020,b,"[75,85)",75,4726.667580531805,803583,588.1990510665114,588.1990510665114,Excess deaths,PRI,Both sexes,NA
PRT,Portugal,2021,b,"[75,85)",75,4425.880291265643,803583,550.7682829608942,550.7682829608942,Excess deaths,PRI,Both sexes,NA
PRT,Portugal,2020,f,(85+],85,3723.3076723603735,222224,1675.4750487617778,1852.6856201075059,Excess deaths,PRI,Females,NA
PRT,Portugal,2021,f,(85+],85,2493.357677708358,222224,1122.0019789529294,1240.673165305855,Excess deaths,PRI,Females,NA
PRT,Portugal,2020,f,"[0,45)",0,0.913687461255904,2465345,0.03706124137822106,0.03706124137822106,Excess deaths,PRI,Females,NA
PRT,Portugal,2021,f,"[0,45)",0,-0.6122811033036442,2465345,-0.024835514027596307,-0.024835514027596307,Excess deaths,PRI,Females,NA
PRT,Portugal,2020,f,"[45,55)",45,145.0313828511596,809503,17.916101960234812,17.916101960234812,Excess deaths,PRI,Females,NA
PRT,Portugal,2021,f,"[45,55)",45,68.37763700715163,809503,8.446866411508251,8.446866411508251,Excess deaths,PRI,Females,NA
PRT,Portugal,2020,f,"[55,65)",55,81.4907174232103,750546,10.857524711771203,10.857524711771203,Excess deaths,PRI,Females,NA
PRT,Portugal,2021,f,"[55,65)",55,228.7556153146279,750546,30.478560316706492,30.478560316706492,Excess deaths,PRI,Females,NA
PRT,Portugal,2020,f,"[65,75)",65,708.0152117611415,651378,108.69498382830575,108.69498382830575,Excess deaths,PRI,Females,NA
PRT,Portugal,2021,f,"[65,75)",65,689.9440258553259,651378,105.92068289922685,105.92068289922685,Excess deaths,PRI,Females,NA
PRT,Portugal,2020,f,"[75,85)",75,2478.5413281428573,473677,523.2555788317476,523.2555788317476,Excess deaths,PRI,Females,NA
PRT,Portugal,2021,f,"[75,85)",75,2249.577325217846,473677,474.9179979644032,474.9179979644032,Excess deaths,PRI,Females,NA
PRT,Portugal,2020,m,(85+],85,2024.5865037252734,107966,1875.2074761733077,2023.5805860943212,Excess deaths,PRI,Males,NA
PRT,Portugal,2021,m,(85+],85,1846.8054941940645,107966,1710.543591680774,1845.8879072180912,Excess deaths,PRI,Males,NA
PRT,Portugal,2020,m,"[0,45)",0,206.9149696562322,2445355,8.461551376230943,8.461551376230943,Excess deaths,PRI,Males,NA
PRT,Portugal,2021,m,"[0,45)",0,148.01897580560353,2445355,6.0530669700556174,6.0530669700556174,Excess deaths,PRI,Males,NA
PRT,Portugal,2020,m,"[45,55)",45,283.5492772597795,744346,38.09374635717523,38.09374635717523,Excess deaths,PRI,Males,NA
PRT,Portugal,2021,m,"[45,55)",45,274.77078543291054,744346,36.914390005845476,36.914390005845476,Excess deaths,PRI,Males,NA
PRT,Portugal,2020,m,"[55,65)",55,667.3248685909248,659591,101.17252488146818,101.17252488146818,Excess deaths,PRI,Males,NA
PRT,Portugal,2021,m,"[55,65)",55,551.3809753111736,659591,83.5943751978383,83.5943751978383,Excess deaths,PRI,Males,NA
PRT,Portugal,2020,m,"[65,75)",65,1035.103458082438,536870,192.80337103627284,192.80337103627284,Excess deaths,PRI,Males,NA
PRT,Portugal,2021,m,"[65,75)",65,1253.0449700192385,536870,233.39820999855428,233.39820999855428,Excess deaths,PRI,Males,NA
PRT,Portugal,2020,m,"[75,85)",75,2248.2209226853556,329906,681.4731840843622,681.4731840843622,Excess deaths,PRI,Males,NA
